id;annotator;tablename;position;question;answer;answer_coord;float_value;agg_function;table_loc
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2022?;['6.49'];[(33, 1)];6.49;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of JEMBER?;['2.08', '2.09', '7.39'];[(39, 3), (39, 2), (39, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of JEMBER in 2022?;['7.39'];[(39, 1)];7.39;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of BANYUWANGI since 2020?;['1.74', '1.59', '6.06'];[(40, 3), (24, 3), (30, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of SUMENEP?;['2.37', '2.57', '6.32'];[(41, 3), (41, 2), (41, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2021?;['2.57'];[(41, 2)];2.57;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA KEDIRI since 2020?;['1.93', '1.64', '5.76'];[(18, 3), (42, 2), (42, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA KEDIRI in 2020?;['1.93'];[(18, 3)];1.93;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA MALANG?;['1.42', '1.75', '6.45'];[(43, 3), (27, 3), (43, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA MALANG in 2022?;['6.45'];[(43, 1)];6.45;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2021?;['1.75'];[(27, 3)];1.75;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2020?;['1.42'];[(43, 3)];1.42;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA PROBOLINGGO?;['1.88', '1.76', '5.45'];[(32, 2), (5, 3), (26, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2021?;['1.76'];[(5, 3)];1.76;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;since 2020 what is the inflation rate of KOTA MADIUN?;['1.86', '2.0', '5.8'];[(3, 2), (45, 2), (45, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2021?;['2.0'];[(45, 2)];2.0;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2020?;['1.86'];[(3, 2)];1.86;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;since 2020 what is the inflation rate of KOTA TANGERANG?;['1.18', '1.81', '4.56'];[(47, 3), (28, 2), (47, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2020?;['1.18'];[(47, 3)];1.18;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;from 2020 what is the inflation number of KOTA CILEGON?;['2.62', '2.19', '5.86'];[(48, 3), (48, 2), (48, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2021?;['2.19'];[(48, 2)];2.19;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA SERANG since 2020?;['1.91', '2.23', '7.22'];[(49, 3), (49, 2), (49, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2021?;['2.23'];[(49, 2)];2.23;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of SINGARAJA?;['2.48', '2.39', '4.63'];[(50, 3), (50, 2), (50, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2022?;['4.63'];[(50, 1)];4.63;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA DENPASAR since 2020?;['0.55', '2.01', '6.44'];[(51, 3), (51, 2), (51, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA DENPASAR in 2020?;['0.55'];[(51, 3)];0.55;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA MATARAM?;['0.58', '2.28', '6.18'];[(52, 3), (52, 2), (52, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2022?;['6.18'];[(52, 1)];6.18;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA MATARAM in 2021?;['2.28'];[(52, 2)];2.28;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2020?;['0.58'];[(52, 3)];0.58;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA BIMA since 2020?;['0.64', '1.57', '6.39'];[(53, 3), (53, 2), (14, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2021?;['1.57'];[(53, 2)];1.57;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;from 2020 what is the inflation number of WAINGAPU?;['1.51', '1.28', '3.54'];[(54, 3), (54, 2), (54, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2021?;['1.28'];[(54, 2)];1.28;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;from 2020 what is the inflation number of MAUMERE?;['2.24', '0.55', '6.25'];[(11, 3), (51, 3), (55, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2022?;['6.25'];[(55, 1)];6.25;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of MAUMERE in 2021?;['0.55'];[(51, 3)];0.55;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of SINTANG since 2020?;['4.68', '1.88', '6.5'];[(57, 3), (32, 2), (57, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of SINTANG in 2022?;['6.5'];[(57, 1)];6.5;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA PONTIANAK since 2020?;['2.11', '1.16', '6.35'];[(20, 3), (28, 3), (58, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2022?;['6.35'];[(58, 1)];6.35;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2021?;['1.16'];[(28, 3)];1.16;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;since 2020 what is the inflation rate of KOTA SINGKAWANG?;['2.72', '2.55', '5.96'];[(59, 3), (59, 2), (59, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2021?;['2.55'];[(59, 2)];2.55;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of SAMPIT since 2020?;['1.62', '4.62', '5.99'];[(60, 3), (60, 2), (60, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA PALANGKA RAYA?;['0.71', '2.58', '6.51'];[(61, 3), (35, 2), (61, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2022?;['6.51'];[(61, 1)];6.51;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA PALANGKA RAYA in 2021?;['2.58'];[(35, 2)];2.58;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2020?;['0.71'];[(61, 3)];0.71;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;from 2020 what is the inflation number of KOTA BARU?;['1.44', '2.68', '8.65'];[(62, 3), (62, 2), (62, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2022?;['8.65'];[(62, 1)];8.65;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA BARU in 2021?;['2.68'];[(62, 2)];2.68;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2020?;['1.44'];[(62, 3)];1.44;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of TANJUNG since 2020?;['2.05', '2.43', '5.01'];[(63, 3), (63, 2), (63, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2022?;['5.01'];[(63, 1)];5.01;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2020?;['2.05'];[(63, 3)];2.05;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA BANJARMASIN?;['1.67', '2.54', '6.98'];[(14, 2), (64, 2), (64, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA BALIKPAPAN?;['0.65', '2.28', '5.51'];[(65, 3), (52, 2), (65, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2021?;['2.28'];[(52, 2)];2.28;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2020?;['0.65'];[(65, 3)];0.65;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA SAMARINDA since 2020?;['0.86', '2.05', '5.22'];[(23, 2), (63, 3), (66, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA SAMARINDA in 2021?;['2.05'];[(63, 3)];2.05;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA TARAKAN since 2020?;['1.15', '2.83', '3.93'];[(68, 3), (68, 2), (68, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA TARAKAN in 2020?;['1.15'];[(68, 3)];1.15;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA MANADO since 2020?;['-0.18', '2.65', '4.0'];[(69, 3), (69, 2), (69, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2021?;['2.65'];[(69, 2)];2.65;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA MANADO in 2020?;['-0.18'];[(69, 3)];-0.18;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA KOTAMOBAGU since 2020?;['3.67', '2.51', '6.03'];[(70, 3), (70, 2), (70, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA KOTAMOBAGU in 2022?;['6.03'];[(70, 1)];6.03;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2020?;['3.67'];[(70, 3)];3.67;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of LUWUK since 2020?;['0.83', '2.48', '6.62'];[(71, 3), (50, 3), (71, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of LUWUK in 2022?;['6.62'];[(71, 1)];6.62;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of LUWUK in 2021?;['2.48'];[(50, 3)];2.48;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;from 2020 what is the inflation number of KOTA PALU?;['1.81', '2.14', '5.81'];[(28, 2), (72, 2), (72, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2022?;['5.81'];[(72, 1)];5.81;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA PALU in 2020?;['1.81'];[(28, 2)];1.81;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of BULUKUMBA since 2020?;['2.3', '2.16', '4.12'];[(73, 3), (73, 2), (73, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2021?;['2.16'];[(73, 2)];2.16;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;from 2020 what is the inflation number of WATAMPONE?;['1.89', '2.26', '5.52'];[(74, 3), (74, 2), (18, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;from 2020 what is the inflation number of KOTA MAKASSAR?;['2.13', '2.26', '5.81'];[(18, 2), (74, 2), (72, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA MAKASSAR in 2020?;['2.13'];[(18, 2)];2.13;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA PARE-PARE since 2020?;['1.61', '4.09', '6.66'];[(29, 2), (76, 2), (76, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA PARE-PARE in 2022?;['6.66'];[(76, 1)];6.66;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2021?;['4.09'];[(76, 2)];4.09;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA PALOPO?;['1.21', '2.96', '5.13'];[(77, 3), (77, 2), (77, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA PALOPO in 2021?;['2.96'];[(77, 2)];2.96;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2020?;['1.21'];[(77, 3)];1.21;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;since 2020 what is the inflation rate of KOTA KENDARI?;['1.37', '3.05', '7.11'];[(8, 2), (78, 2), (78, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2021?;['3.05'];[(78, 2)];3.05;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA BUA-BAU since 2020?;['1.25', '1.05', '8.35'];[(79, 3), (79, 2), (79, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA BUA-BAU in 2021?;['1.05'];[(79, 2)];1.05;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA BUA-BAU in 2020?;['1.25'];[(79, 3)];1.25;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA GORONTALO since 2020?;['0.81', '2.59', '5.15'];[(80, 3), (80, 2), (80, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of MAMUJU since 2020?;['1.78', '4.39', '4.85'];[(30, 3), (81, 2), (81, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2022?;['4.85'];[(81, 1)];4.85;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;from 2020 what is the inflation number of KOTA AMBON?;['0.09', '4.05', '6.39'];[(82, 3), (82, 2), (14, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2021?;['4.05'];[(82, 2)];4.05;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2020?;['0.09'];[(82, 3)];0.09;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA TUAL?;['2.06', '3.45', '4.52'];[(83, 3), (83, 2), (83, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2022?;['4.52'];[(83, 1)];4.52;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2021?;['3.45'];[(83, 2)];3.45;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA TERNATE since 2020?;['2.13', '2.38', '3.37'];[(18, 2), (84, 2), (84, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2022?;['3.37'];[(84, 1)];3.37;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;since 2020 what is the inflation rate of MANOKWARI?;['-0.89', '3.39', '6.06'];[(85, 3), (85, 2), (30, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2022?;['6.06'];[(30, 1)];6.06;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of MANOKWARI in 2020?;['-0.89'];[(85, 3)];-0.89;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;since 2020 what is the inflation rate of KOTA SORONG?;['1.17', '3.49', '3.26'];[(31, 2), (86, 2), (86, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of KOTA SORONG in 2022?;['3.26'];[(86, 1)];3.26;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2021?;['3.49'];[(86, 2)];3.49;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2020?;['1.17'];[(31, 2)];1.17;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of MERAUKE?;['1.06', '1.68', '4.9'];[(87, 3), (87, 2), (87, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation of MERAUKE in 2022?;['4.9'];[(87, 1)];4.9;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2021?;['1.68'];[(87, 2)];1.68;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2020?;['1.06'];[(87, 3)];1.06;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;from 2020 what is the inflation number of TIMIKA?;['4.12', '2.09', '5.93'];[(73, 1), (39, 2), (88, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2021?;['2.09'];[(39, 2)];2.09;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2020?;['4.12'];[(73, 1)];4.12;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate of KOTA JAYAPURA since 2020?;['0.75', '1.7', '5.81'];[(89, 3), (5, 2), (72, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;the inflation rate in 2022?;['5.81'];[(72, 1)];5.81;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;since 2020 what is the inflation rate of INDONESIA?;['1.68', '1.87', '5.51'];[(87, 2), (90, 2), (65, 1)];;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0002;Zaki;inflasi_kota_indonesia;1;what is the inflation rate in 2022?;['5.51'];[(65, 1)];5.51;;dataset/bdc-2023/table_csv/inflasi_kota_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;0;since 2020 what is the life expectancy for Perempuan in ACEH?;['71.09', '71.16', '71.22', '71.3', '71.34', '71.49', '71.52', '71.55', '71.67', '71.85', '71.91', '71.94', '72.16'];[(0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8), (0, 7), (0, 6), (0, 5), (0, 4), (0, 3), (0, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in ACEH in 2020?;['71.91'];[(0, 4)];71.91;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2018 for Perempuan?;['71.67'];[(0, 6)];71.67;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2017?;['71.55'];[(0, 7)];71.55;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2016 for Perempuan?;['71.52'];[(0, 8)];71.52;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in ACEH in 2012?;['71.22'];[(0, 12)];71.22;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2010?;['71.09'];[(0, 14)];71.09;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;from 2020 what is the expected life of Perempuan in SUMATERA BARAT?;['69.58', '69.78', '69.99', '70.2', '70.31', '70.64', '70.65', '70.7', '70.93', '71.29', '71.45', '71.57', '71.89'];[(2, 14), (1, 12), (2, 12), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (2, 3), (2, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in SUMATERA BARAT in Provinsi?;['SUMATERA BARAT'];[(2, 0)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2022?;['71.89'];[(2, 2)];71.89;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
